country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw,polygon
Australia,107686811526759457,J5540/2025,YBBB,2025-12-14T16:00:00Z,,-14.516666666666667,132.38333333333333,5,QFAXX,J5540/25 NOTAMN  Q) YBBB/QFAXX/IV/NBO/A/000/999/1431S13223E005  A) YPTN  B) 2512141600 C) PERM  E) LOCAL TRAFFIC REGULATIONS AMD  CHANGE THE FLW TO READ:  5. MULTI ENG PROPELLER ACFT ARE NOT TO CONDUCT FULL PWR ENG RUNS ON  PAVED HARDSTAND DUE TO CREATION OF FOREIGN OBJECT DEBRIS.  REMOVE THE FLW:  NOTE 2  NOTE 10  AMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA    CREATED: 02 DEC 2025 02:18  SOURCE: YBBBZEZX,
France,107691169542412023,R3154/2025,LFXX,2026-01-22T00:00:00Z,2027-01-21T23:59:00Z,45.85,-4.533333333333333,190,QRTTT,"R3154/25 NOTAMN  Q) LFXX/QRTTT/IV/BO /W /000/999/4551N00432W190  A) LFRR LFBB B) 2601220000 C) 2701212359  E) TRIGGER NOTAM - AIRAC AIP SUP 207/25 MODIFIED :  MISSILE FIRING IN THE ATLANTIC OCEAN REQUIRING THE CREATION OF 6   TEMPORARY RESTRICTED AREAS (&apos;ZRT&apos;), OF 16 TEMPORARY DANGEROUS AREAS   (&apos;ZDT&apos;) AND FLIGHT PLAN BUFFER ZONE (FBZ) ASSOCIATED.  THESE &apos;ZRT/ZDT&apos; ARE ACTIVATED BY NOTAM AT D-7.  -----------------------------------------------------------------  PAGE 8 : REPLACE LFDB21Z COORDINATES BY :  455421N 0013949W - 455643N 0013942W - 455237N 0011542W -   455136N 0011253W - 454929N 0011048W - 453516N 0010344W -   453127N 0010358W - 452845N 0011022W - 452848N 0014111W -   453113N 0014103W - 453110N 0015559W - 453117N 0015703W -   453136N 0015801W - 453207N 0015848W - 453246N 0015919W -   453330N 0015933W - 453415N 0015928W - 453848N 0015754W -   453930N 0020815W - 454128N 0025012W - 454139N 0025119W -   454203N 0025217W - 454239N 0025301W - 454323N 0025327W -   454410N 0025333W - 454714N 0025311W - 454756N 0025257W -   454833N 0025227W - 455904N 0024055W - 455942N 0023954W -   460001N 0023837W - 460136N 0022359W - 460134N 0022236W -   455421N 0013949W  ------------------------------------------------------------------  THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR  F) SFC G) UNL    CREATED: 16 DEC 2025 16:04  SOURCE: EUECYIYN",
FAA,81542874,A2363/2026,ZBPE,2026-06-30T16:00:00Z,2026-08-31T15:59:00Z,39.816667,119.5,009,QRPCA,A2363/26 NOTAMN  Q)ZXXX/QRPCA/IV/NBO/W/000/999/3949N11930E009  A)ZBPE ZYSH B)2606301600 C)2608311559   E) A TEMPORARY PROHIBITED AREA ESTABLISHED BOUNDED BY:  N395600E1192100-N395600E1193300-N395100E1193900-N394300E1193900-N39  4300E1192100   BACK TO START.  VERTICAL LIMITS:GND-UNL.  ALL ACFT SHALL BE FORBIDDEN TO FLY INTO THE PROHIBITED AREA.  F)GND G)UNL,"[[39.933333,119.35],[39.933333,119.55],[39.85,119.65],[39.716667,119.65]]"
FAA,81867526,A3000/2026,ZHWH,2026-07-30T00:52:00Z,2026-07-30T01:12:00Z,35.75,113.533333,011,QRDCA,"A3000/26 NOTAMN  Q)ZHWH/QRDCA/IV/BO/W/000/999/3545N11332E011  A)ZHWH B)2607300052 C)2607300112   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED   BY:N355200E1132100-N355600E1133300-N353900E1134400-N353500E1133200,  BACK TO START.VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL","[[35.866667,113.35],[35.933333,113.55],[35.65,113.733333],[35.583333,113.533333]]"
FAA,81867525,A3001/2026,ZSHA,2026-07-30T00:53:00Z,2026-07-30T01:19:00Z,27.85,117.483333,022,QRDCA,"A3001/26 NOTAMN  Q)ZSHA/QRDCA/IV/BO/W/000/999/2751N11729E022  A)ZSHA B)2607300053 C)2607300119   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED   BY:N280500E1171000-N281300E1173300-N273800E1174900-N273000E1172700,  BACK TO START.VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL","[[28.083333,117.166667],[28.216667,117.55],[27.633333,117.816667],[27.5,117.45]]"
FAA,81832860,B3625/2026,RPHI,2026-07-29T11:14:00Z,2026-07-29T13:53:00Z,20.2,121.666667,211,QANLC,"B3625/26 NOTAMN  Q) RPHI/QANLC/I /NBO/E /070/999/2012N12140E211  A) RPHI B) 2607291114 C) 2607291353  E) RNAV RTE CLSD WI MANILA FIR:  M501 (MIKIN - ALDIS)  A582 (BISIG - EXOMI)  DUE AEROSPACE FLT ACT.    ALTN RTE:  M501: NOMAN A461 MUMOT DCT ALDIS M501 VICE VERSA  A582: OVERFLY RPHI: VIA MEVIN B462 LAO M646 MIA, GURAG A590 JOM        LDG RPHI: VIA MEVIN B462 LAO M646 SANRO DCT NABAL DCT CIA                   DCT MIA, GURAG A590 MUPOB Z153 MIA.",
FAA,81830131,B3615/2026,RPHI,2026-07-29T11:42:00Z,2026-07-29T13:39:00Z,19.35,119.666667,062,QWMLW,B3615/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/1921N11940E062  A) RPHI B) 2607291142 C) 2607291339  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.  EST FALL AREA OF UNBURNED DEBRIS WI:  194300N 1184000E -  193800N 1200700E -  185900N 1200400E -  190400N 1183800E -  194300N 1184000E  (54NM NORTHWEST OF LAOAG AP).  F) SFC G) UNL,"[[19.716667,118.666667],[19.633333,120.116667],[18.983333,120.066667],[19.066667,118.633333]]"
FAA,81830168,B3616/2026,RPHI,2026-07-29T11:44:00Z,2026-07-29T13:43:00Z,19.016667,123.9,034,QWMLW,B3616/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/1901N12354E034  A) RPHI B) 2607291144 C) 2607291343  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.  EST FALL AREA OF UNBURNED DEBRIS WI:  192000N 1232600E -  191500N 1242600E -  184200N 1242300E -  184600N 1232300E -  192000N 1232600E   (99NM NORTHEAST OF LALLO AP).  F) SFC G) UNL,"[[19.333333,123.433333],[19.25,124.433333],[18.7,124.383333],[18.766667,123.383333]]"
FAA,81870780,B3696/2026,RPHI,2026-07-30T00:54:00Z,2026-07-30T01:19:00Z,20.75,120.35,032,QWMLW,B3696/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/2045N12021E032  A) RPHI B) 2607300054 C) 2607300119  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.   EST FALL AREA OF UNBURNED DEBRIS WI:  210414.88N 1195430.89E -  210501.34N 1203140.85E -  202500.00N 1204700.00E -  201400.00N 1201500.00E -  210414.88N 1195430.89E  (66NM WEST OF BASCO AP).  F) SFC G) UNL,"[[21.085222,119.923167],[21.089278,120.541944],[20.416667,120.783333],[20.233333,120.25]]"
FAA,81830222,B3617/2026,RPHI,2026-08-04T00:00:00Z,2026-08-10T06:00:00Z,20.966667,123.3,025,QWMLW,B3617/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/2058N12318E025  A) RPHI B) 2608040000 C) 2608100600  D) 0000-0600  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.  EST FALL AREA OF UNBURNED DEBRIS WI:  210648.34N 1225449.91E -  210648.34N 1234132.00E -  204700.00N 1234000.00E -  204900.00N 1225400.00E -  210648.34N 1225449.91E   (56NM NORTHEAST OF BASCO AP).  F) SFC G) UNL,"[[21.119,122.928778],[21.119,123.692222],[20.783333,123.666667],[20.816667,122.9]]"
